,Timestep,FCC,BCC,HCP,ICO,OTHER,Frame,SourceFrame,alloy,Comp,Thold,Job,Run Crystallized
2328,3133349,0,8,7,18,19619,47,47,La-Al,0.01,66667,job7,False
2329,3133349,1,7,5,10,19629,47,47,La-Al,0.01,66667,job5,False
2330,3133349,0,6,8,10,19628,47,47,La-Al,0.01,66667,job9,False
2331,3133349,0,4,4,16,19628,47,47,La-Al,0.01,66667,job4,False
2332,3133349,0,2,9,16,19625,47,47,La-Al,0.01,66667,job10,False
2333,4700000,0,4,5,6,19637,47,47,La-Al,0.01,100000,job1,False
2334,4700000,1,3,5,17,19626,47,47,La-Al,0.01,100000,job10,False
2335,4700000,1,4,9,13,19625,47,47,La-Al,0.01,100000,job2,False
2336,4700000,1,4,7,15,19625,47,47,La-Al,0.01,100000,job3,False
2337,4700000,1,5,11,10,19625,47,47,La-Al,0.01,100000,job4,False
2338,4700000,0,2,7,15,19628,47,47,La-Al,0.01,100000,job5,False
2339,4700000,1,4,4,17,19626,47,47,La-Al,0.01,100000,job6,False
2340,4700000,1,4,10,22,19615,47,47,La-Al,0.01,100000,job7,False
2341,4700000,0,7,4,7,19634,47,47,La-Al,0.01,100000,job8,False
2342,4700000,0,7,6,13,19626,47,47,La-Al,0.01,100000,job9,False
2343,87000,1,4,11,2,19634,87,87,La-Al,0.01,1000,job1,False
2344,87000,1,6,6,4,19635,87,87,La-Al,0.01,1000,job2,False
2345,87000,2,3,10,1,19636,87,87,La-Al,0.01,1000,job3,False
2346,87000,1,5,11,2,19633,87,87,La-Al,0.01,1000,job6,False
2347,87000,3,4,13,2,19630,87,87,La-Al,0.01,1000,job8,False
2348,87000,0,6,6,4,19636,87,87,La-Al,0.01,1000,job7,False
2349,87000,1,3,7,3,19638,87,87,La-Al,0.01,1000,job5,False
2350,87000,0,7,9,2,19634,87,87,La-Al,0.01,1000,job9,False
2351,87000,2,6,7,2,19635,87,87,La-Al,0.01,1000,job4,False
2352,87000,3,6,9,2,19632,87,87,La-Al,0.01,1000,job10,False
2353,70702,1,10,9,3,19629,106,106,La-Al,0.01,667,job1,False
2354,70702,1,5,4,1,19641,106,106,La-Al,0.01,667,job2,False
2355,70702,0,5,7,3,19637,106,106,La-Al,0.01,667,job3,False
2356,70702,2,7,9,3,19631,106,106,La-Al,0.01,667,job6,False
2357,70702,0,4,4,1,19643,106,106,La-Al,0.01,667,job8,False
2358,70702,0,2,7,2,19641,106,106,La-Al,0.01,667,job7,False
2359,70702,1,4,10,1,19636,106,106,La-Al,0.01,667,job5,False
2360,70702,0,2,4,3,19643,106,106,La-Al,0.01,667,job9,False
2361,70702,1,5,11,1,19634,106,106,La-Al,0.01,667,job4,False
2362,70702,2,4,6,1,19639,106,106,La-Al,0.01,667,job10,False
2363,9400000,0,9,7,22,19614,47,47,La-Al,0.01,200000,job3,False
2364,9400000,1,2,4,18,19627,47,47,La-Al,0.01,200000,job8,False
2365,9400000,0,3,9,10,19630,47,47,La-Al,0.01,200000,job5,False
2366,9400000,0,6,2,17,19627,47,47,La-Al,0.01,200000,job6,False
2367,9400000,0,1,9,21,19621,47,47,La-Al,0.01,200000,job1,False
2368,9400000,2,9,12,12,19617,47,47,La-Al,0.01,200000,job9,False
2369,9400000,0,6,3,19,19624,47,47,La-Al,0.01,200000,job4,False
2370,9400000,1,6,9,17,19619,47,47,La-Al,0.01,200000,job2,False
2371,9400000,0,10,9,9,19624,47,47,La-Al,0.01,200000,job7,False
2372,9400000,0,5,13,14,19620,47,47,La-Al,0.01,200000,job10,False
2373,346684,1,3,12,0,19636,52,52,La-Al,0.00,6667,job9,False
2374,346684,0,5,5,0,19642,52,52,La-Al,0.00,6667,job4,False
2375,346684,0,6,3,0,19643,52,52,La-Al,0.00,6667,job5,False
2376,346684,0,8,13,0,19631,52,52,La-Al,0.00,6667,job6,False
2377,346684,0,3,9,0,19640,52,52,La-Al,0.00,6667,job7,False
2378,346684,1,9,12,0,19630,52,52,La-Al,0.00,6667,job8,False
2379,346684,0,6,8,0,19638,52,52,La-Al,0.00,6667,job3,False
2380,346684,1,11,9,0,19631,52,52,La-Al,0.00,6667,job2,False
2381,346684,0,4,6,0,19642,52,52,La-Al,0.00,6667,job1,False
2382,346684,3,5,9,0,19635,52,52,La-Al,0.00,6667,job10,False
2383,275000,1,2,6,0,19643,55,55,La-Al,0.00,5000,job9,False
2384,275000,0,10,7,0,19635,55,55,La-Al,0.00,5000,job4,False
2385,275000,0,7,5,0,19640,55,55,La-Al,0.00,5000,job5,False
2386,275000,1,4,5,0,19642,55,55,La-Al,0.00,5000,job6,False
2387,275000,2,1,13,0,19636,55,55,La-Al,0.00,5000,job7,False
2388,275000,1,4,8,0,19639,55,55,La-Al,0.00,5000,job8,False
2389,275000,2,6,9,0,19635,55,55,La-Al,0.00,5000,job3,False
2390,275000,1,6,11,0,19634,55,55,La-Al,0.00,5000,job2,False
2391,275000,0,2,5,0,19645,55,55,La-Al,0.00,5000,job1,False
2392,275000,2,7,13,0,19630,55,55,La-Al,0.00,5000,job10,False
2393,134000,1,5,12,0,19634,67,67,La-Al,0.00,2000,job9,False
2394,134000,1,4,7,0,19640,67,67,La-Al,0.00,2000,job4,False
2395,134000,1,6,12,0,19633,67,67,La-Al,0.00,2000,job5,False
2396,134000,0,15,7,0,19630,67,67,La-Al,0.00,2000,job6,False
2397,134000,3,2,5,0,19642,67,67,La-Al,0.00,2000,job7,False
2398,134000,0,5,7,0,19640,67,67,La-Al,0.00,2000,job8,False
2399,134000,1,9,9,0,19633,67,67,La-Al,0.00,2000,job3,False
2400,134000,1,4,10,0,19637,67,67,La-Al,0.00,2000,job2,False
2401,134000,2,5,7,0,19638,67,67,La-Al,0.00,2000,job1,False
2402,134000,1,5,6,0,19640,67,67,La-Al,0.00,2000,job10,False
2403,510000,2,6,9,0,19635,51,51,La-Al,0.00,10000,job1,False
2404,510000,2,8,9,0,19633,51,51,La-Al,0.00,10000,job2,False
2405,510000,0,4,5,0,19643,51,51,La-Al,0.00,10000,job3,False
2406,510000,2,6,9,0,19635,51,51,La-Al,0.00,10000,job6,False
2407,510000,0,4,13,0,19635,51,51,La-Al,0.00,10000,job8,False
2408,510000,1,4,9,0,19638,51,51,La-Al,0.00,10000,job7,False
2409,510000,3,8,11,0,19630,51,51,La-Al,0.00,10000,job5,False
2410,510000,0,2,7,0,19643,51,51,La-Al,0.00,10000,job9,False
2411,510000,1,8,7,0,19636,51,51,La-Al,0.00,10000,job4,False
2412,510000,0,5,6,0,19641,51,51,La-Al,0.00,10000,job10,False
2413,980000,1,6,7,0,19638,49,49,La-Al,0.00,20000,job1,False
2414,980000,0,8,4,0,19640,49,49,La-Al,0.00,20000,job2,False
2415,980000,2,9,7,0,19634,49,49,La-Al,0.00,20000,job3,False
2416,980000,2,4,11,0,19635,49,49,La-Al,0.00,20000,job6,False
2417,980000,1,5,9,0,19637,49,49,La-Al,0.00,20000,job8,False
2418,980000,2,3,6,0,19641,49,49,La-Al,0.00,20000,job7,False
2419,980000,0,3,11,0,19638,49,49,La-Al,0.00,20000,job5,False
2420,980000,2,5,11,0,19634,49,49,La-Al,0.00,20000,job9,False
2421,980000,2,2,11,0,19637,49,49,La-Al,0.00,20000,job4,False
2422,980000,1,9,9,0,19633,49,49,La-Al,0.00,20000,job10,False
2423,2350000,4,7,12,0,19629,47,47,La-Al,0.00,50000,job1,False
2424,2350000,0,9,4,0,19639,47,47,La-Al,0.00,50000,job2,False
2425,2350000,1,13,5,0,19633,47,47,La-Al,0.00,50000,job3,False
2426,2350000,0,6,1,0,19645,47,47,La-Al,0.00,50000,job6,False
2427,2350000,0,5,9,0,19638,47,47,La-Al,0.00,50000,job8,False
2428,2350000,1,7,12,0,19632,47,47,La-Al,0.00,50000,job7,False
2429,2350000,0,5,7,0,19640,47,47,La-Al,0.00,50000,job5,False
2430,2350000,0,9,6,0,19637,47,47,La-Al,0.00,50000,job9,False
2431,2350000,0,10,10,0,19632,47,47,La-Al,0.00,50000,job4,False
2432,2350000,2,6,3,0,19641,47,47,La-Al,0.00,50000,job10,False
2433,3133349,1,7,11,0,19633,47,47,La-Al,0.00,66667,job1,False
2434,3133349,0,4,8,0,19640,47,47,La-Al,0.00,66667,job2,False
2435,3133349,1,7,8,0,19636,47,47,La-Al,0.00,66667,job3,False
2436,3133349,0,8,11,0,19633,47,47,La-Al,0.00,66667,job6,False
2437,3133349,0,3,3,0,19646,47,47,La-Al,0.00,66667,job8,False
2438,3133349,1,9,5,0,19637,47,47,La-Al,0.00,66667,job7,False
2439,3133349,1,3,6,0,19642,47,47,La-Al,0.00,66667,job5,False
2440,3133349,0,7,9,0,19636,47,47,La-Al,0.00,66667,job9,False
2441,3133349,0,5,6,0,19641,47,47,La-Al,0.00,66667,job4,False
2442,3133349,0,7,7,0,19638,47,47,La-Al,0.00,66667,job10,False
2443,4700000,0,8,3,0,19641,47,47,La-Al,0.00,100000,job1,False
2444,4700000,0,11,6,0,19635,47,47,La-Al,0.00,100000,job10,False
2445,4700000,1,10,11,0,19630,47,47,La-Al,0.00,100000,job2,False
2446,4700000,1,7,12,0,19632,47,47,La-Al,0.00,100000,job3,False
2447,4700000,1,6,7,0,19638,47,47,La-Al,0.00,100000,job4,False
2448,4700000,0,4,3,0,19645,47,47,La-Al,0.00,100000,job5,False
2449,4700000,0,3,2,0,19647,47,47,La-Al,0.00,100000,job6,False
2450,4700000,0,1,8,0,19643,47,47,La-Al,0.00,100000,job7,False
2451,4700000,1,3,9,0,19639,47,47,La-Al,0.00,100000,job8,False
2452,4700000,1,4,7,0,19640,47,47,La-Al,0.00,100000,job9,False
2453,87000,0,6,11,0,19635,87,87,La-Al,0.00,1000,job1,False
2454,87000,0,6,9,0,19637,87,87,La-Al,0.00,1000,job2,False
2455,87000,2,11,11,0,19628,87,87,La-Al,0.00,1000,job3,False
2456,87000,0,4,7,0,19641,87,87,La-Al,0.00,1000,job6,False
2457,87000,1,4,11,0,19636,87,87,La-Al,0.00,1000,job8,False
2458,87000,0,4,8,0,19640,87,87,La-Al,0.00,1000,job7,False
2459,87000,1,5,6,0,19640,87,87,La-Al,0.00,1000,job5,False
2460,87000,1,4,8,0,19639,87,87,La-Al,0.00,1000,job9,False
2461,87000,3,7,7,0,19635,87,87,La-Al,0.00,1000,job4,False
2462,87000,1,3,15,0,19633,87,87,La-Al,0.00,1000,job10,False
2463,70702,1,3,5,0,19643,106,106,La-Al,0.00,667,job1,False
2464,70702,0,2,11,0,19639,106,106,La-Al,0.00,667,job2,False
2465,70702,2,5,8,0,19637,106,106,La-Al,0.00,667,job3,False
2466,70702,2,3,13,0,19634,106,106,La-Al,0.00,667,job6,False
2467,70702,0,6,8,0,19638,106,106,La-Al,0.00,667,job8,False
2468,70702,1,6,10,0,19635,106,106,La-Al,0.00,667,job7,False
2469,70702,0,5,7,0,19640,106,106,La-Al,0.00,667,job5,False
2470,70702,5,8,7,0,19632,106,106,La-Al,0.00,667,job9,False
2471,70702,0,2,7,0,19643,106,106,La-Al,0.00,667,job4,False
2472,70702,1,3,10,0,19638,106,106,La-Al,0.00,667,job10,False
2473,9400000,2,5,11,0,19634,47,47,La-Al,0.00,200000,job3,False
2474,9400000,1,5,7,0,19639,47,47,La-Al,0.00,200000,job7,False
2475,9400000,1,4,9,0,19638,47,47,La-Al,0.00,200000,job10,False
2476,9400000,1,7,10,0,19634,47,47,La-Al,0.00,200000,job1,False
2477,9400000,0,4,7,0,19641,47,47,La-Al,0.00,200000,job2,False
2478,9400000,3,7,2,0,19640,47,47,La-Al,0.00,200000,job5,False
2479,9400000,0,4,8,0,19640,47,47,La-Al,0.00,200000,job8,False
2480,9400000,0,4,9,0,19639,47,47,La-Al,0.00,200000,job4,False
2481,9400000,0,8,7,0,19637,47,47,La-Al,0.00,200000,job9,False
2482,9400000,0,4,6,0,19642,47,47,La-Al,0.00,200000,job6,False
2483,275000,20,8,65,58,19501,55,55,Mg-Y,0.02,5000,job2,False
2484,275000,26,19,62,66,19479,55,55,Mg-Y,0.02,5000,job3,False
2485,275000,31,7,76,60,19478,55,55,Mg-Y,0.02,5000,job4,False
2486,275000,10,13,52,64,19513,55,55,Mg-Y,0.02,5000,job5,False
2487,275000,40,7,76,58,19471,55,55,Mg-Y,0.02,5000,job6,False
2488,275000,23,12,48,64,19505,55,55,Mg-Y,0.02,5000,job7,False
2489,275000,22,12,66,65,19487,55,55,Mg-Y,0.02,5000,job8,False
2490,275000,18,13,62,51,19508,55,55,Mg-Y,0.02,5000,job9,False
2491,275000,20,12,63,54,19503,55,55,Mg-Y,0.02,5000,job1,False
2492,275000,12,7,50,73,19510,55,55,Mg-Y,0.02,5000,job10,False
2493,346684,15,17,58,54,19508,52,52,Mg-Y,0.02,6667,job9,False
2494,346684,19,10,54,58,19511,52,52,Mg-Y,0.02,6667,job3,False
2495,346684,32,8,71,49,19492,52,52,Mg-Y,0.02,6667,job4,False
2496,346684,26,9,76,63,19478,52,52,Mg-Y,0.02,6667,job5,False
2497,346684,34,21,96,55,19446,52,52,Mg-Y,0.02,6667,job6,False
2498,346684,13,9,66,58,19506,52,52,Mg-Y,0.02,6667,job7,False
2499,346684,22,10,73,56,19491,52,52,Mg-Y,0.02,6667,job8,False
2500,346684,20,11,58,60,19503,52,52,Mg-Y,0.02,6667,job2,False
2501,346684,15,7,51,58,19521,52,52,Mg-Y,0.02,6667,job1,False
2502,346684,14,15,72,45,19506,52,52,Mg-Y,0.02,6667,job10,False
2503,134000,24,13,46,47,19522,67,67,Mg-Y,0.02,2000,job9,False
2504,134000,18,4,43,55,19532,67,67,Mg-Y,0.02,2000,job10,False
2505,134000,18,11,56,46,19521,67,67,Mg-Y,0.02,2000,job2,False
2506,134000,23,11,58,57,19503,67,67,Mg-Y,0.02,2000,job3,False
2507,134000,24,4,39,46,19539,67,67,Mg-Y,0.02,2000,job4,False
2508,134000,9,9,52,54,19528,67,67,Mg-Y,0.02,2000,job5,False
2509,134000,9,3,32,58,19550,67,67,Mg-Y,0.02,2000,job1,False
2510,134000,12,7,50,59,19524,67,67,Mg-Y,0.02,2000,job6,False
2511,134000,12,4,43,55,19538,67,67,Mg-Y,0.02,2000,job8,False
2512,134000,11,5,38,60,19538,67,67,Mg-Y,0.02,2000,job7,False
2513,510000,42,14,77,65,19454,51,51,Mg-Y,0.02,10000,job1,False
2514,510000,34,12,100,67,19439,51,51,Mg-Y,0.02,10000,job2,False
2515,510000,33,3,94,60,19462,51,51,Mg-Y,0.02,10000,job3,False
2516,510000,21,6,62,68,19495,51,51,Mg-Y,0.02,10000,job6,False
2517,510000,44,13,88,65,19442,51,51,Mg-Y,0.02,10000,job8,False
2518,510000,26,11,91,73,19451,51,51,Mg-Y,0.02,10000,job7,False
2519,510000,28,14,61,60,19489,51,51,Mg-Y,0.02,10000,job5,False
2520,510000,35,13,81,55,19468,51,51,Mg-Y,0.02,10000,job9,False
2521,510000,44,9,75,59,19465,51,51,Mg-Y,0.02,10000,job4,False
2522,510000,20,10,63,55,19504,51,51,Mg-Y,0.02,10000,job10,False
2523,980000,45,18,95,57,19437,49,49,Mg-Y,0.02,20000,job1,False
2524,980000,43,16,88,60,19445,49,49,Mg-Y,0.02,20000,job2,False
2525,980000,42,11,89,70,19440,49,49,Mg-Y,0.02,20000,job3,False
2526,980000,60,14,129,54,19395,49,49,Mg-Y,0.02,20000,job6,False
2527,980000,14,14,89,69,19466,49,49,Mg-Y,0.02,20000,job8,False
2528,980000,32,10,75,52,19483,49,49,Mg-Y,0.02,20000,job7,False
2529,980000,23,10,84,62,19473,49,49,Mg-Y,0.02,20000,job5,False
2530,980000,22,10,69,55,19496,49,49,Mg-Y,0.02,20000,job9,False
2531,980000,45,15,84,70,19438,49,49,Mg-Y,0.02,20000,job4,False
2532,980000,42,18,95,63,19434,49,49,Mg-Y,0.02,20000,job10,False
2533,2350000,73,27,169,66,19317,47,47,Mg-Y,0.02,50000,job1,False
2534,2350000,46,13,122,70,19401,47,47,Mg-Y,0.02,50000,job2,False
2535,2350000,86,25,130,72,19339,47,47,Mg-Y,0.02,50000,job3,False
2536,2350000,32,15,95,59,19451,47,47,Mg-Y,0.02,50000,job6,False
2537,2350000,41,15,116,88,19392,47,47,Mg-Y,0.02,50000,job8,False
2538,2350000,27,15,82,68,19460,47,47,Mg-Y,0.02,50000,job7,False
2539,2350000,74,23,104,70,19381,47,47,Mg-Y,0.02,50000,job5,False
2540,2350000,46,11,117,80,19398,47,47,Mg-Y,0.02,50000,job9,False
2541,2350000,39,5,106,68,19434,47,47,Mg-Y,0.02,50000,job4,False
2542,2350000,60,25,122,78,19367,47,47,Mg-Y,0.02,50000,job10,False
2543,3133349,40,12,128,73,19399,47,47,Mg-Y,0.02,66667,job1,False
2544,3133349,34,14,125,63,19416,47,47,Mg-Y,0.02,66667,job2,False
2545,3133349,65,15,152,63,19357,47,47,Mg-Y,0.02,66667,job3,False
2546,3133349,59,27,165,62,19339,47,47,Mg-Y,0.02,66667,job6,False
2547,3133349,80,24,166,57,19325,47,47,Mg-Y,0.02,66667,job8,False
2548,3133349,75,26,161,62,19328,47,47,Mg-Y,0.02,66667,job7,False
2549,3133349,52,20,138,63,19379,47,47,Mg-Y,0.02,66667,job5,False
2550,3133349,34,15,140,69,19394,47,47,Mg-Y,0.02,66667,job9,False
2551,3133349,38,18,101,74,19421,47,47,Mg-Y,0.02,66667,job4,False
2552,3133349,129,35,227,57,19204,47,47,Mg-Y,0.02,66667,job10,False
2553,4700000,139,28,189,63,19233,47,47,Mg-Y,0.02,100000,job1,False
2554,4700000,80,26,174,67,19305,47,47,Mg-Y,0.02,100000,job10,False
2555,4700000,151,36,188,61,19216,47,47,Mg-Y,0.02,100000,job2,False
2556,4700000,41,23,119,69,19400,47,47,Mg-Y,0.02,100000,job3,False
2557,4700000,111,36,208,61,19236,47,47,Mg-Y,0.02,100000,job4,False
2558,4700000,50,14,140,71,19377,47,47,Mg-Y,0.02,100000,job5,False
2559,4700000,61,32,132,67,19360,47,47,Mg-Y,0.02,100000,job6,False
2560,4700000,92,28,191,75,19266,47,47,Mg-Y,0.02,100000,job7,False
2561,4700000,127,19,250,61,19195,47,47,Mg-Y,0.02,100000,job8,False
2562,4700000,109,33,194,85,19231,47,47,Mg-Y,0.02,100000,job9,False
2563,87000,16,5,53,59,19519,87,87,Mg-Y,0.02,1000,job1,False
2564,87000,17,7,56,48,19524,87,87,Mg-Y,0.02,1000,job2,False
2565,87000,21,2,37,39,19553,87,87,Mg-Y,0.02,1000,job3,False
2566,87000,16,12,37,53,19534,87,87,Mg-Y,0.02,1000,job6,False
2567,87000,20,8,58,52,19514,87,87,Mg-Y,0.02,1000,job8,False
2568,87000,13,6,41,51,19541,87,87,Mg-Y,0.02,1000,job7,False
2569,87000,19,12,45,51,19525,87,87,Mg-Y,0.02,1000,job5,False
2570,87000,17,10,41,61,19523,87,87,Mg-Y,0.02,1000,job9,False
2571,87000,5,9,38,60,19540,87,87,Mg-Y,0.02,1000,job4,False
2572,87000,17,10,51,49,19525,87,87,Mg-Y,0.02,1000,job10,False
2573,70702,9,5,30,42,19566,106,106,Mg-Y,0.02,667,job1,False
2574,70702,6,6,24,38,19578,106,106,Mg-Y,0.02,667,job2,False
2575,70702,21,10,33,47,19541,106,106,Mg-Y,0.02,667,job3,False
2576,70702,8,5,32,47,19560,106,106,Mg-Y,0.02,667,job6,False
2577,70702,3,4,21,51,19573,106,106,Mg-Y,0.02,667,job8,False
2578,70702,7,6,30,36,19573,106,106,Mg-Y,0.02,667,job7,False
2579,70702,13,4,41,42,19552,106,106,Mg-Y,0.02,667,job5,False
2580,70702,12,2,36,47,19555,106,106,Mg-Y,0.02,667,job9,False
2581,70702,13,1,40,34,19564,106,106,Mg-Y,0.02,667,job4,False
2582,70702,10,8,37,41,19556,106,106,Mg-Y,0.02,667,job10,False
2583,9400000,157,60,244,62,19129,47,47,Mg-Y,0.02,200000,job6,False
2584,9400000,63,19,138,69,19363,47,47,Mg-Y,0.02,200000,job5,False
2585,9400000,141,25,187,61,19238,47,47,Mg-Y,0.02,200000,job8,False
2586,9400000,666,28,595,65,18298,47,47,Mg-Y,0.02,200000,job7,False
2587,9400000,139,35,207,57,19214,47,47,Mg-Y,0.02,200000,job1,False
2588,9400000,372,35,507,66,18672,47,47,Mg-Y,0.02,200000,job9,False
2589,9400000,273,34,363,63,18919,47,47,Mg-Y,0.02,200000,job3,False
2590,9400000,172,41,217,75,19147,47,47,Mg-Y,0.02,200000,job10,False
2591,9400000,133,26,217,64,19212,47,47,Mg-Y,0.02,200000,job4,False
2592,9400000,161,37,192,54,19208,47,47,Mg-Y,0.02,200000,job2,False
2593,346684,314,5801,229,2,13306,52,52,Mg-Y,0.98,6667,job9,True
2594,346684,192,1901,217,25,17317,52,52,Mg-Y,0.98,6667,job4,True
2595,346684,407,3843,325,7,15070,52,52,Mg-Y,0.98,6667,job5,True
2596,346684,198,1630,187,24,17613,52,52,Mg-Y,0.98,6667,job6,True
2597,346684,245,3851,239,7,15310,52,52,Mg-Y,0.98,6667,job7,True
2598,346684,290,3030,238,11,16083,52,52,Mg-Y,0.98,6667,job8,True
2599,346684,158,1968,162,27,17337,52,52,Mg-Y,0.98,6667,job3,True
2600,346684,191,2890,192,14,16365,52,52,Mg-Y,0.98,6667,job2,True
2601,346684,215,2212,194,21,17010,52,52,Mg-Y,0.98,6667,job10,True
2602,346684,347,4792,273,9,14231,52,52,Mg-Y,0.98,6667,job1,True
2603,134000,41,507,74,36,18994,67,67,Mg-Y,0.98,2000,job9,False
2604,134000,46,388,103,50,19065,67,67,Mg-Y,0.98,2000,job4,False
2605,134000,42,309,64,53,19184,67,67,Mg-Y,0.98,2000,job5,False
2606,134000,32,301,87,51,19181,67,67,Mg-Y,0.98,2000,job6,False
2607,134000,35,441,89,54,19033,67,67,Mg-Y,0.98,2000,job7,False
2608,134000,92,436,94,41,18989,67,67,Mg-Y,0.98,2000,job8,False
2609,134000,43,311,77,48,19173,67,67,Mg-Y,0.98,2000,job3,False
2610,134000,55,570,100,49,18878,67,67,Mg-Y,0.98,2000,job2,False
2611,134000,62,310,67,51,19162,67,67,Mg-Y,0.98,2000,job10,False
2612,134000,48,492,106,45,18961,67,67,Mg-Y,0.98,2000,job1,False
2613,275000,106,954,131,34,18427,55,55,Mg-Y,0.98,5000,job9,False
2614,275000,167,1228,167,24,18066,55,55,Mg-Y,0.98,5000,job4,False
2615,275000,180,3469,137,30,15836,55,55,Mg-Y,0.98,5000,job5,True
2616,275000,127,1162,164,37,18162,55,55,Mg-Y,0.98,5000,job6,False
2617,275000,124,1648,164,34,17682,55,55,Mg-Y,0.98,5000,job7,True
2618,275000,147,1152,206,17,18130,55,55,Mg-Y,0.98,5000,job8,False
2619,275000,132,1950,143,21,17406,55,55,Mg-Y,0.98,5000,job3,True
2620,275000,44,17944,7,0,1657,55,55,Mg-Y,0.98,5000,job2,True
2621,275000,199,1566,172,18,17697,55,55,Mg-Y,0.98,5000,job1,False
2622,275000,136,1109,183,33,18191,55,55,Mg-Y,0.98,5000,job10,False
2623,510000,446,6976,324,0,11906,51,51,Mg-Y,0.98,10000,job1,True
2624,510000,222,12272,184,1,6973,51,51,Mg-Y,0.98,10000,job2,True
2625,510000,389,6375,316,3,12569,51,51,Mg-Y,0.98,10000,job3,True
2626,510000,387,3899,276,7,15083,51,51,Mg-Y,0.98,10000,job6,True
2627,510000,32,17069,38,0,2513,51,51,Mg-Y,0.98,10000,job8,True
2628,510000,281,8998,371,0,10002,51,51,Mg-Y,0.98,10000,job7,True
2629,510000,7,18503,8,0,1134,51,51,Mg-Y,0.98,10000,job5,True
2630,510000,467,4959,355,6,13865,51,51,Mg-Y,0.98,10000,job9,True
2631,510000,442,3989,416,3,14802,51,51,Mg-Y,0.98,10000,job4,True
2632,510000,145,11181,163,1,8162,51,51,Mg-Y,0.98,10000,job10,True
2633,87000,25,180,69,71,19307,87,87,Mg-Y,0.98,1000,job1,False
2634,87000,23,199,71,51,19308,87,87,Mg-Y,0.98,1000,job2,False
2635,87000,33,257,58,41,19263,87,87,Mg-Y,0.98,1000,job3,False
2636,87000,29,297,57,52,19217,87,87,Mg-Y,0.98,1000,job6,False
2637,87000,31,198,73,49,19301,87,87,Mg-Y,0.98,1000,job8,False
2638,87000,27,222,66,46,19291,87,87,Mg-Y,0.98,1000,job7,False
2639,87000,28,180,52,57,19335,87,87,Mg-Y,0.98,1000,job5,False
2640,87000,28,209,44,68,19303,87,87,Mg-Y,0.98,1000,job9,False
2641,87000,41,217,75,42,19277,87,87,Mg-Y,0.98,1000,job4,False
2642,87000,22,213,44,58,19315,87,87,Mg-Y,0.98,1000,job10,False
2643,70702,16,118,50,39,19429,106,106,Mg-Y,0.98,667,job1,False
2644,70702,22,164,70,42,19354,106,106,Mg-Y,0.98,667,job2,False
2645,70702,21,189,57,48,19337,106,106,Mg-Y,0.98,667,job3,False
2646,70702,29,172,60,56,19335,106,106,Mg-Y,0.98,667,job6,False
2647,70702,26,170,55,53,19348,106,106,Mg-Y,0.98,667,job8,False
2648,70702,14,182,59,47,19350,106,106,Mg-Y,0.98,667,job7,False
2649,70702,19,159,45,47,19382,106,106,Mg-Y,0.98,667,job5,False
2650,70702,16,123,51,40,19422,106,106,Mg-Y,0.98,667,job9,False
2651,70702,14,116,45,44,19433,106,106,Mg-Y,0.98,667,job4,False
2652,70702,26,130,55,51,19390,106,106,Mg-Y,0.98,667,job10,False
2653,346684,410,4524,342,2,14374,52,52,Mg-Y,0.99,6667,job7,True
2654,346684,380,4854,324,7,14087,52,52,Mg-Y,0.99,6667,job8,True
2655,346684,302,2677,231,13,16429,52,52,Mg-Y,0.99,6667,job9,True
2656,346684,260,3406,278,12,15696,52,52,Mg-Y,0.99,6667,job6,True
2657,346684,312,2954,272,13,16101,52,52,Mg-Y,0.99,6667,job5,True
2658,346684,492,3757,311,7,15085,52,52,Mg-Y,0.99,6667,job3,True
2659,346684,370,5887,361,2,13032,52,52,Mg-Y,0.99,6667,job4,True
2660,346684,27,18378,8,0,1239,52,52,Mg-Y,0.99,6667,job2,True
2661,346684,422,4035,311,8,14876,52,52,Mg-Y,0.99,6667,job1,True
2662,346684,387,7439,323,6,11497,52,52,Mg-Y,0.99,6667,job10,True
2663,275000,248,1973,243,17,17171,55,55,Mg-Y,0.99,5000,job7,True
2664,275000,298,1902,242,23,17187,55,55,Mg-Y,0.99,5000,job8,True
2665,275000,347,3517,210,24,15554,55,55,Mg-Y,0.99,5000,job9,True
2666,275000,234,1737,213,24,17444,55,55,Mg-Y,0.99,5000,job6,True
2667,275000,147,1573,176,21,17735,55,55,Mg-Y,0.99,5000,job5,False
2668,275000,352,2210,273,15,16802,55,55,Mg-Y,0.99,5000,job3,True
2669,275000,145,3915,237,24,15331,55,55,Mg-Y,0.99,5000,job4,True
2670,275000,274,4028,277,11,15062,55,55,Mg-Y,0.99,5000,job2,True
2671,275000,116,9712,110,4,9710,55,55,Mg-Y,0.99,5000,job1,True
2672,275000,205,2405,205,24,16813,55,55,Mg-Y,0.99,5000,job10,True
2673,134000,90,463,122,49,18928,67,67,Mg-Y,0.99,2000,job4,False
2674,134000,36,315,58,43,19200,67,67,Mg-Y,0.99,2000,job5,False
2675,134000,23,325,67,57,19180,67,67,Mg-Y,0.99,2000,job6,False
2676,134000,54,516,82,41,18959,67,67,Mg-Y,0.99,2000,job7,False
2677,134000,47,519,112,39,18935,67,67,Mg-Y,0.99,2000,job8,False
2678,134000,45,354,72,27,19154,67,67,Mg-Y,0.99,2000,job3,False
2679,134000,48,501,92,47,18964,67,67,Mg-Y,0.99,2000,job2,False
2680,134000,35,409,92,46,19070,67,67,Mg-Y,0.99,2000,job9,False
